A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BF.B,BIIB,BK,BLK,BLL,BMY,BRK.B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DPS,DRE,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,GD,GE,GGP,GILD,GIS,GLW,GM,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HII,HOG,HOLX,HON,HP,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INTC,INTU,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,QCOM,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
-0.446387855,-2.144135208,-1.722365806,-1.351826588,-1.792156742,-2.168632921,-1.457574897,-1.262745279,-1.398958061,-1.174699979,-2.334070611,-1.972609424,-2.338127969,-1.074204175,-1.517919506,-1.56898562,-0.838114049,-1.613463051,-1.78542176,-2.286412351,-2.53840693,-1.570801282,-2.214828601,-1.628556827,-2.139805451,-0.540769282,-0.951950986,-1.880125045,-1.559042866,0,-1.68512485,-1.056362988,-0.759666362,-1.498208711,-1.277341709,-2.335269417,-2.10838546,-1.218300117,-1.116310798,-1.263239404,-0.96236435,-1.680638589,-1.921389151,-1.424299999,1.116332192,0.610073926,-2.257331047,-1.539574234,-0.998667925,-0.544695688,-1.219281775,-1.506089647,-1.336626473,-1.293738277,-1.349808797,-1.530887193,-1.741599746,-1.80911882,-1.468295421,-1.286850197,0.714696455,-1.599699281,-1.968988103,-1.623583953,0.078514112,-1.939682131,-2.447832698,-1.685274325,-1.785541158,-1.746845173,-2.330574821,-1.871428914,-1.6558278,-1.054853578,-1.577830817,-1.229298055,-2.350482947,-0.825954385,-2.195295774,0.180904659,-1.603846923,-1.310625257,-1.523473019,-2.123365522,-1.315977891,-0.824469519,-0.999469581,-2.312157552,-2.024119227,0.321442254,-1.599836737,0.700115422,-0.991144435,-1.523494352,-1.595496279,-1.300910149,-2.583636687,-1.565124949,-1.174658031,-1.828738273,-1.682855005,-1.340785427,-0.739388523,-1.455377738,-1.527395022,-0.828034043,-1.939616776,-0.221699786,-1.542687276,-1.608994928,0.030613957,-1.752979915,0,-1.743701276,-1.562067819,-1.482851902,-1.202216137,-1.436795455,1.726545772,-1.459436641,-0.064835369,-2.042719741,0.414038072,-1.190341301,-2.565360016,-2.349677065,-0.120201991,-2.326400967,-1.963019182,-0.959004494,-0.737301725,-2.189009739,-2.287597531,1.128479111,1.062621378,-1.980378737,-0.624814087,-1.938832889,-0.623008567,-1.555547826,-1.186498054,-1.196289693,-1.475794651,-1.200236679,-1.172878441,0.699685127,-1.448595054,1.129193649,-2.799596158,-1.004263381,-1.552811621,-1.40606123,-1.397761708,-0.558429608,-0.185780404,-1.725770339,-0.767358411,-1.338067945,-0.926560625,-1.46825589,-1.829603499,-1.622767432,-1.661703132,-1.175559012,-1.292945199,-1.011669734,-0.737069833,-0.672840658,-1.205192923,-1.599469607,-0.51505222,1.188887799,-1.548197488,-1.748940859,1.484423488,-1.513858263,1.815951747,-0.436874992,-1.820340748,-1.627558493,-1.227260768,-1.384345399,-1.303003128,0.568852797,-0.185539719,-0.14177079,2.36E-15,0,-1.343544244,0.68728435,-1.825485432,-1.220048869,-1.392883162,-2.307419922,-2.327642191,-1.781058055,-1.59155151,-1.550459404,-2.546410541,-1.303370148,-0.092303986,-1.187268528,-1.140941371,-2.352338062,-0.534091485,-0.666335936,-1.646960811,-1.705794184,-2.217161684,-1.881485716,-0.916651167,1.397034753,-1.503173052,0.160298824,-2.206157219,-1.667228478,-0.502678699,-1.251528739,-1.768658395,-0.310853611,-1.070220236,-1.811187457,-1.515210988,-1.906981933,-0.903401894,-2.215628322,-1.518858447,1.664351761,-1.781140125,-1.059218622,-1.77802598,-2.312507222,-1.843953766,-1.84803735,-1.409136943,-1.064663046,-2.559408926,0,-1.232795329,0.204412568,-0.13901345,-1.747750139,-1.462957383,-1.713667529,-1.262320082,-2.163330139,-0.498373328,-1.977329568,-0.759553721,-1.216426263,-0.240313215,-1.528355494,-1.647227554,-0.654098189,-0.97422204,-2.142811143,0.929508475,-1.786975361,-1.389544975,-0.111424752,-1.937150018,-0.518969026,-0.456384136,0.116182066,-1.235301666,-1.564729619,-0.748662137,-1.425426014,-1.570134716,-1.665994831,-1.445624641,-1.91169674,-1.974084307,-1.62169159,-1.729004587,-1.102923788,0.788839697,-1.739314923,-1.910052181,-0.339507605,-1.630759337,-1.137367052,-0.824924132,-1.389820633,-1.527283727,1.043187219,-0.839897057,-1.081096803,-1.985440165,-2.265675548,-2.19407859,-2.031607519,-2.459318409,-1.909688751,-1.679341051,-1.505124514,-1.284776434,-1.734793374,-1.724164769,-1.67499004,-1.445003889,-0.798919997,1.959215154,-0.738035918,-2.602862746,1.041114064,-1.422483044,-1.589147544,-0.94654977,-1.168246013,-1.035340704,-1.599486034,-1.585866235,0.693486258,-1.586383868,-1.572387157,-1.682650068,2.193814861,-1.362054221,-0.485275311,-0.302972174,-2.028257177,-1.917241063,-1.666559968,0.852731251,0.22989309,-1.556823884,-0.191838228,-1.46470676,-0.619954908,-0.73808206,-1.657148357,1.03E-15,9.13E-16,-0.967944984,-0.141863858,-2.601803801,-1.131139833,-1.747870647,0.785920264,-1.885486945,-1.980586689,-1.910695966,-1.20330963,-1.922719851,-1.369958357,-1.829779125,-2.072746784,-2.141035651,-2.094041946,-1.36613543,-1.047286732,-1.193494785,-0.364140052,-1.718639247,-1.426502213,-0.769931692,-0.268635771,-1.500576303,-1.606874006,-1.16721111,-2.48080538,-1.332298632,-0.498008274,-2.012344417,-1.323782125,-1.503773832,0.722272498,-0.262544881,-0.991447322,-1.346677913,0.331308182,-1.493800178,-1.789825884,-1.23618296,-2.305294919,-1.176241559,-1.408968333,-0.844195989,-0.965608914,1.35288726,-1.298471701,-1.183528586,-1.359849001,-1.451484557,0.887506027,-1.294688049,-1.804201091,-1.739929853,-1.954666395,-1.100183118,-1.699340851,-2.472577765,-1.518283864,-1.128664608,-1.816607049,-0.278835809,-2.036254417,-2.172873868,-1.272845897,-1.104627146,-0.808367261,-0.814482,-1.826447329,-0.399630492,-2.406579199,-1.494642894,-1.475903024,-0.856873412,-1.855898352,-1.22305201,-1.534815684,-1.440987912,-0.475403579,-1.393175813,-0.384921565,-1.878688199,-1.561973806,-1.888147571,-0.64107471,-1.828483259,-2.239761186,-1.806966961,-1.936258068,0.913494182,-1.058250834,-0.555710624,-1.646128533,-1.643917185,-1.563969961,-1.408116045,-1.948061837,-1.374507816,-1.462863482,-1.513002526,-1.961481369,-1.650985633,-2.186216384,-1.056753143,-1.385053216,-1.711547887,-1.895763493,-2.129260548,-1.257809409,-1.73591834,-1.763578369,-1.584711911,-1.30527297,-2.495455618,0.132346791,-0.923866664,-1.188387387,-0.999693234,-1.754123158,-1.347372631,-1.988390441,0.328024415,-1.768944837,-1.284515512,-2.41708218,-1.484578263,-1.455587611,-2.647295016,-2.393485653,-1.457421052,-0.060749186,-0.493782953,-2.121710162,-0.507864595,-1.340207026,-0.188660578,-2.254671595,-1.329309956,-1.854650752,-1.320338857,0.12875552,-1.453921808,-1.074885678,-1.271190479,-1.463465146,-2.00390815,-1.053776796,-1.037707268
-0.46697398,-2.165593111,-1.725566245,-1.334396918,-1.815541958,-2.162502459,-1.467824421,-1.266364633,-1.396252558,-1.113051657,-2.333108173,-1.991643971,-2.344574591,-1.068266207,-1.512361072,-1.558821765,-0.814527869,-1.606515355,-1.79166022,-2.294204468,-2.479163138,-1.445107544,-2.218737796,-1.644638806,-2.142334084,-0.520198825,-0.947664658,-1.868124394,-1.555870653,0,-1.699003436,-1.047794776,-0.748339662,-1.484594297,-1.302852872,-2.373920529,-2.104190505,-1.209144789,-1.121516965,-1.194521504,-0.969251723,-1.682983319,-1.908151194,-1.420648456,1.111933259,0.581437958,-2.232308473,-1.523377936,-0.995303903,-0.560644373,-1.213947567,-1.45524744,-1.335366124,-1.293226547,-1.348847083,-1.53914699,-1.733268469,-1.795163236,-1.483493399,-1.290124402,0.715073885,-1.601625007,-1.966793003,-1.624824747,0.080569048,-1.97691466,-2.443551324,-1.681184319,-1.762821171,-1.753077287,-2.316066232,-1.869559009,-1.656637127,-1.023653431,-1.539788173,-1.21891076,-2.331956777,-0.802749802,-2.184020454,0.196470349,-1.575724825,-1.286439915,-1.513134468,-2.14365703,-1.331319834,-0.853925544,-0.983077021,-2.291644921,-2.001090874,0.323805052,-1.585081214,0.690965,-0.993562363,-1.5325867,-1.594066538,-1.300910149,-2.689056602,-1.577607353,-1.202624571,-1.831746045,-1.683956667,-1.313746804,-0.736555628,-1.457437234,-1.537772782,-0.817160069,-1.993556299,-0.219576749,-1.547567581,-1.597644173,0.024314979,-1.759804458,0,-1.687248446,-1.554564857,-1.462526144,-1.136549226,-1.431581746,1.747380178,-1.50629619,-0.046926805,-2.037164248,0.443217782,-1.113573898,-2.557627285,-2.35151588,-0.08907608,-2.325116112,-1.958488537,-0.977724942,-0.754727744,-2.162886653,-2.276891553,1.130756253,1.060569051,-1.989610038,-0.629031386,-1.883584577,-0.617080051,-1.570231918,-1.212690711,-1.210261535,-1.472978576,-1.183382459,-1.189005312,0.701455908,-1.443862358,1.123234844,-2.785055393,-1.060103632,-1.573274168,-1.39827235,-1.453591887,-0.452521705,-0.166802485,-1.664267257,-0.761578574,-1.247691136,-0.950201179,-1.46609002,-1.825230377,-1.611801331,-1.658542413,-1.133671621,-1.323249583,-1.007655853,-0.729582991,-0.69054425,-1.224575823,-1.58680364,-0.522719328,1.275298963,-1.554653135,-1.732443281,1.456564363,-1.530035259,1.827806766,-0.501112105,-1.812042143,-1.619254826,-1.255872428,-1.381045314,-1.26013888,0.525934879,-0.159310733,-0.154875944,2.36E-15,0,-1.324060154,0.69065444,-1.826492969,-1.229136157,-1.369550772,-2.305216649,-2.308965592,-1.768482779,-1.600825656,-1.556709719,-2.525724931,-1.30063056,-0.072495441,-1.194272329,-1.120836627,-2.318368332,-0.514417041,-0.667464787,-1.620030411,-1.715696822,-2.21177375,-1.902511279,-0.892604422,1.440109412,-1.508009827,0.154120797,-2.200506562,-1.664783686,-0.408493175,-1.225673649,-1.77606318,-0.271859568,-1.024961943,-1.810431654,-1.520115455,-1.897016349,-0.835867482,-2.198965614,-1.536456843,1.651712471,-1.774459808,-1.059906974,-1.773857038,-2.327688867,-1.838460583,-1.836984527,-1.429710594,-1.086406666,-2.556213054,0,-1.207062357,0.126501075,-0.146949909,-1.764624097,-1.446830381,-1.708477763,-1.26497078,-2.140247058,-0.517441225,-1.976093849,-0.847916815,-1.209756687,-0.235244428,-1.505853545,-1.661428211,-0.624468826,-0.989515436,-2.198542684,0.924093138,-1.771392974,-1.452755953,-0.097321687,-1.918350334,-0.506551667,-0.460805946,0.069278191,-1.269413215,-1.576893005,-0.822712883,-1.416288222,-1.559433711,-1.652658121,-1.441445305,-1.911055504,-1.966713377,-1.610735571,-1.716510115,-1.099511625,0.753936612,-1.736626026,-1.961148104,-0.354806788,-1.623734935,-1.099947925,-0.821886332,-1.374888104,-1.533950474,1.078707835,-0.825713051,-1.104273898,-1.985889667,-2.258110026,-2.201844625,-2.016066921,-2.466185556,-1.905085059,-1.646475642,-1.492111787,-1.23650321,-1.740236797,-1.724015499,-1.683648964,-1.438195116,-0.696345544,1.955009268,-0.661556884,-2.574617988,1.053028653,-1.416931256,-1.568605252,-0.91106419,-1.169952473,-1.03591194,-1.592126872,-1.591786787,0.667508721,-1.588808087,-1.539746129,-1.686485116,2.121899944,-1.370298989,-0.512393989,-0.301725357,-1.996625121,-1.939781397,-1.663771709,0.856857263,0.22225267,-1.505904328,-0.200714464,-1.46316408,-0.59152789,-0.736067871,-1.673240243,1.03E-15,9.13E-16,-0.950592122,-0.147833199,-2.550324211,-1.102595143,-1.732212954,0.742317214,-1.888891618,-1.959356834,-1.873543137,-1.208514285,-1.920517856,-1.407773933,-1.822798228,-2.093670987,-2.102384272,-2.074164334,-1.431631163,-1.021387088,-1.18708073,-0.389322311,-1.704108896,-1.427433722,-0.772317655,-0.239060995,-1.487036742,-1.563557782,-1.143902101,-2.448157416,-1.314540651,-0.421006666,-2.013362772,-1.30158152,-1.464954244,0.568026846,-0.315156764,-0.983835169,-1.281672985,0.34957241,-1.487353242,-1.766967648,-1.249926841,-2.200395014,-1.176241559,-1.42481132,-0.862355348,-0.973672675,1.355793237,-1.337216408,-1.182629144,-1.355615974,-1.455216566,0.867629338,-1.27467879,-1.798455464,-1.741699592,-1.943831627,-1.075798238,-1.750518897,-2.482478995,-1.510297477,-1.13518734,-1.829121157,-0.314016877,-2.011888954,-2.152616272,-1.203066236,-1.10813814,-0.78347316,-0.74420318,-1.818876134,-0.450242368,-2.40468842,-1.474722638,-1.466208603,-0.843929868,-1.860989332,-1.233907564,-1.529247893,-1.429605161,-0.420851825,-1.388332045,-0.415467312,-1.888081409,-1.542586747,-1.875479915,-0.613096914,-1.82040662,-2.248234735,-1.796179348,-1.923179664,0.928415248,-1.070690119,-0.551072713,-1.646754665,-1.649761729,-1.569455149,-1.41154784,-1.960015802,-1.37505977,-1.420816138,-1.519892751,-1.939375989,-1.622067931,-2.200656057,-1.05667868,-1.387452041,-1.687008734,-1.880822488,-2.09439894,-1.244354532,-1.676616655,-1.788269465,-1.592786477,-1.342148788,-2.52706815,0.137633807,-0.905387963,-1.18785683,-0.936967902,-1.750705979,-1.3343211,-1.982319178,0.400641816,-1.815343672,-1.267846566,-2.4060468,-1.459774669,-1.446108439,-2.593123988,-2.404808525,-1.453355568,-0.063915987,-0.495603974,-2.231607826,-0.519726047,-1.336386103,-0.177924215,-2.24500654,-1.315985417,-1.81716324,-1.298808274,0.094208742,-1.442072826,-1.077406648,-1.250408965,-1.415961139,-1.986288687,-1.042041556,-0.997586548
-0.485393145,-2.194355832,-1.726366355,-1.355497888,-1.844408084,-2.160969843,-1.477219818,-1.264102537,-1.398822785,-1.09997474,-2.285948683,-2.011620823,-2.367003465,-1.071235191,-1.482098486,-1.54018803,-0.720183152,-1.603411065,-1.848940629,-2.305045676,-2.494911488,-1.40045319,-2.121910029,-1.647702039,-2.080129716,-0.526164258,-0.943005607,-1.86749936,-1.537542311,0,-1.757430572,-1.043082259,-0.721281436,-1.453961865,-1.309721262,-2.390708386,-2.075267393,-1.239580068,-1.125979394,-1.215111137,-0.93124363,-1.68372376,-1.903888123,-1.41456255,1.101485792,0.579157217,-2.222956602,-1.523201889,-0.97718994,-0.537607384,-1.205161812,-1.414036136,-1.338446976,-1.286574061,-1.347885368,-1.511155454,-1.732372633,-1.80441598,-1.485908972,-1.23282581,0.709789865,-1.60547646,-1.962402804,-1.615449857,0.150197953,-2.004218515,-2.434616284,-1.688000995,-1.76097467,-1.765541516,-2.336378256,-1.865819198,-1.662302418,-1.009563043,-1.431691391,-1.116191949,-2.389593751,-0.811829856,-2.164691333,0.204891133,-1.553551632,-1.277482381,-1.499189447,-2.094489146,-1.440969608,-0.832678575,-0.974871956,-2.312381734,-2.016552768,0.282062289,-1.585783858,0.683429359,-1.015928203,-1.534500879,-1.592636797,-1.298721279,-2.689056602,-1.572512494,-1.189358392,-1.82315241,-1.689685306,-1.31232574,-0.723571522,-1.450572246,-1.548606708,-0.801625821,-2.061979581,-0.220850571,-1.564919777,-1.58955513,0.046361401,-1.7793975,0,-1.670098219,-1.542501272,-1.495255017,-1.119505906,-1.421786293,1.788277346,-1.550641325,0.009286185,-2.03912501,0.478233434,-1.112461327,-2.535202367,-2.361169659,-0.063094949,-2.346958643,-1.992262434,-1.031470745,-0.680841421,-2.144078032,-2.267375128,1.125585632,1.056464395,-1.981917288,-0.605503296,-1.920206316,-0.596102224,-1.58411506,-1.201777104,-1.231586978,-1.468402454,-1.142450784,-1.205790424,0.678789914,-1.440435234,1.133166186,-2.779602606,-1.053622174,-1.590016251,-1.394606995,-1.438305052,-0.416577204,-0.122014598,-1.645682213,-0.78758784,-1.110834824,-0.983435003,-1.46825589,-1.920345781,-1.596939378,-1.643792394,-1.041253409,-1.420814915,-1.004394576,-0.593322457,-0.734065583,-1.217241753,-1.584692646,-0.51505222,1.316035655,-1.575562576,-1.66490632,1.464524113,-1.527452377,1.887081857,-0.5715832,-1.893432306,-1.622684602,-1.235063948,-1.38324537,-1.238706756,0.513988655,-0.131240146,-0.200743986,2.36E-15,0,-1.288634536,0.683492998,-1.824855721,-1.210961582,-1.403771611,-2.305492058,-2.280506012,-1.742364899,-1.608774924,-1.554532888,-2.509564298,-1.304384811,-0.084636162,-1.239478679,-1.074815611,-2.335353197,-0.345062516,-0.690606235,-1.621337712,-1.708269843,-2.217990597,-1.940905786,-0.852802914,1.467031073,-1.495995901,0.148869474,-2.186065993,-1.664219504,-0.435774499,-1.22321126,-1.776556833,-0.260338601,-0.98446768,-1.817989691,-1.514597929,-1.874640793,-0.744369246,-2.160085964,-1.552744721,1.624699085,-1.757241526,-1.063411309,-1.774551861,-2.33293145,-1.836530546,-1.820830401,-1.434282517,-1.130763651,-2.537037825,0,-1.208349006,0.153999249,-0.154415323,-1.774605875,-1.439683187,-1.634523594,-1.355094531,-2.092807347,-0.488203783,-1.959720566,-0.879368086,-1.185301576,-0.252562784,-1.479889757,-1.650777719,-0.622987358,-0.982649013,-2.207531642,0.930050009,-1.795035216,-1.800416337,0.238849331,-1.914657539,-0.514649945,-0.426637417,0.061672157,-1.290544262,-1.558327836,-0.752095786,-1.445625345,-1.620072735,-1.637733708,-1.438101836,-1.91490292,-1.949514541,-1.603993406,-1.68757555,-1.095864141,0.790132404,-1.740659372,-2.009123665,-0.333596557,-1.635581173,-1.070881282,-0.836569028,-1.366447979,-1.257650844,1.104488926,-0.82077014,-1.096344892,-1.961017231,-2.206216941,-2.211552168,-2.010606711,-2.440679009,-1.921658349,-1.609610168,-1.471061787,-1.283547255,-1.783395369,-1.707446496,-1.686417365,-1.443112563,-0.713959339,1.955850445,-0.684627006,-2.553220443,1.057993064,-1.389789184,-1.560186279,-0.894255231,-1.129972551,-1.047108175,-1.583716402,-1.592773545,0.615868526,-1.502990744,-1.474137663,-1.676784702,2.16436399,-1.367844319,-0.528213219,-0.2973615,-2.008664187,-1.876668462,-1.659250207,0.853762754,0.238228092,-1.442988018,-0.187058716,-1.448894291,-0.548139285,-0.737368701,-1.670941402,1.03E-15,9.13E-16,-0.876222712,-0.127170095,-2.429982312,-1.096478424,-1.736190854,0.693009093,-1.882082272,-1.877470252,-1.837847283,-1.210249171,-1.913661998,-1.400454789,-1.819806415,-2.104970056,-2.082041441,-2.056379102,-1.36228274,-1.009943059,-1.168781809,-0.264736396,-1.709526993,-1.430694006,-0.762773803,-0.23816479,-1.453069071,-1.494645608,-1.120593093,-2.521465115,-1.275473094,-0.39017862,-2.034748218,-1.303785835,-1.419923523,0.542529096,-0.279455844,-0.998213681,-1.283320998,0.242477616,-1.47938938,-1.74467035,-1.218590792,-2.264506428,-1.176241559,-1.436033436,-0.852294081,-0.970007329,1.350811562,-1.351692453,-1.169317401,-1.350356759,-1.455403167,0.86114326,-1.267564387,-1.793690797,-1.767781121,-1.953462532,-1.040575634,-1.729194711,-2.499369329,-1.513166373,-1.140964616,-1.724836929,-0.290419819,-1.97113218,-2.158302615,-1.159172578,-1.105903871,-0.736613677,-0.77059246,-1.808938942,-0.460804846,-2.413196927,-1.459520338,-1.443735174,-0.881373692,-1.862686325,-1.202547075,-1.525420037,-1.423913785,-0.409941474,-1.3913594,-0.350782201,-1.890358551,-1.520476786,-1.875479915,-0.603770982,-1.782573942,-2.272066591,-1.784870899,-1.923179664,0.923874054,-1.083129405,-0.512809943,-1.614195764,-1.656969999,-1.572807208,-1.421500046,-1.955533065,-1.394930132,-1.431166253,-1.521022296,-1.962568519,-1.563268604,-2.226827965,-1.05839133,-1.392576802,-1.675070767,-1.854557772,-2.064220234,-1.212567384,-1.635105475,-1.783428074,-1.594476503,-1.330006751,-2.518030872,0.122528045,-0.921114517,-1.186618863,-0.88980944,-1.793176632,-1.327667379,-1.990890372,0.459693328,-1.778611261,-1.276998144,-2.370657476,-1.473910051,-1.475730854,-2.539799382,-2.323588695,-1.448181317,-0.075678391,-0.481035802,-2.34150549,-0.492049325,-1.349585655,-0.231493016,-2.231684438,-1.300440123,-1.801651167,-1.298283138,0.099966538,-1.44338938,-1.077406648,-1.210614577,-1.441385819,-1.99659441,-1.014659329,-0.963316766
